codigo;dataAlteracao;margemMinima;margemVenda;descricao;apresentacaoQuantidade;nomeQuimico;laboratorio;ean;registro;ncm;lista;categoria;tipoArmazenamento;produtoControlado;exclusivoHospitalar;classificacaofiscal;Origem;ufLaboratorio;observacao;nivel;aumento;oncoProdRS_17_SC;oncoProdRS_175_RS;oncoProdRS_18_PR;oncoProdPE_17_AL;oncoProdPE_18_BA_CE_MA_PB_PE_PI_RN_SE;oncoprodSP_12_SP_MG;oncoprodSP_17_AC_AL_GO_MS_MT_PA_RR;oncoprodSP_175_RO;oncoprodSP_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO;oncoprodSP_18_SP;oncoprodSP_20_RJ;oncoprodDF_12_SP_MG;oncoprodDF_17_AC_AL_GO_MS_MT_PA_RR;oncoprodDF_17_DF;oncoprodDF_17_GO;oncoprodDF_175_RO;oncoprodDF_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO_SP;oncoprodDF_20_RJ;oncoprodES_12_SP_MG;oncoprodES_17_ES;oncoprodES_18_SP;oncoprodES_20_RJ;pf_0;pf_12;pf_17;pf_175;pf_18;pf_20;PMC_0;PMC_12;PMC_17;PMC_175;PMC_18;PMC_20;indicacao
4387;07/04/2021;FÁBRICA;FÁBRICA;OS-CAL 500MG C/60 COMP;60;CARB CALCIO ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.50.50; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;59,28;59,69;60,11;0;60,11;0;0;0;0;0;0;0;59,28;59,28;0;59,69;60,11;61,85;0;59,28;0;0;47,97;55,43;59,28;59,69;60,11;61,85;64,35;74,04;79,02;79,54;80,09;82,32;Suplemento mineral e vitamínico indicado na prevenção ou no tratamento auxiliar na desmineralização
3179;09/04/2021;3%;10%;OVIDREL F-PEN 250 MCG ;1;ALFACORIOGONADOTROPINA ;MERCK S/A;7,89E+12;1,01E+12;3004.39.12; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;NÃO PODEMOS VENDER PARA FARMACIA - PARA CLINICAS DE ONCOLOGIA (QUESTIONAR O USO);3;0,0679;302,82;304,91;307,03;0;279,35;0;302,83;304,92;307,03;307,03;315,81;0;0;263,16;0;0;0;0;0;302,81;0;0;294,74;334,93;355,1;357,26;359,44;368,42;407,45;463,03;490,91;493,9;496,91;509,32;Para ajudar a desenvolver e amadurecer vários folículos e para liberar um óvulo do ovário
360;23/04/2021;TABELA;TABELA;OXALIBBS 100 MG FR. AMP.;1;OXALIPLATINA ;LIBBS;7,90E+12;1,00E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;2;0,0843;391,1380704;391,1380704;391,1380704;391,1380704;391,1380704;0;0;0;0;0;0;0;391,1380704;391,1380704;445,8974003;391,1380704;391,1380704;0;0;391,1380704;445,8974003;391,1380704;3805,71;4324,67;4585,19;4612,98;4641,11;4757,14;0;0;0;0;0;0;Câncer intestinal, câncer colorretal e câncer colón retal metastático
110141;23/04/2021;TABELA;TABELA;OXALIBBS 100MG/20ML INJ 1 FA OR - DILUIDO;1;OXALIPLATINA ;LIBBS;7,90E+12;1,00E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;2;0,0843;391,1380704;391,1380704;391,1380704;391,1380704;391,1380704;0;0;0;0;0;0;0;391,1380704;391,1380704;445,8974003;391,1380704;391,1380704;0;0;391,1380704;445,8974003;391,1380704;4306;4893,18;5187,95;5219,39;5251,22;5382,5;0;0;0;0;0;0;Câncer intestinal, câncer colorretal e câncer colón retal metastático
359;23/04/2021;TABELA;TABELA;OXALIBBS 50 MG FR. AMP.;1;OXALIPLATINA ;LIBBS;7,90E+12;1,00E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;2;0,0843;191,4336547;191,4336547;191,4336547;191,4336547;191,4336547;0;0;0;0;0;0;0;191,4336547;191,4336547;218,2343664;191,4336547;191,4336547;0;0;191,4336547;218,2343664;191,4336547;1916,35;2177,67;2308,85;2322,85;2337,01;2395,44;0;0;0;0;0;0;Câncer intestinal, câncer colorretal e câncer colón retal metastático
110142;23/04/2021;TABELA;TABELA;OXALIBBS 50MG 10ML INJ 1 FA OR - DILUÍDO;1;OXALIPLATINA ;LIBBS;7,90E+12;1,00E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;2;0,0843;191,4336547;191,4336547;191,4336547;191,4336547;191,4336547;0;0;0;0;0;0;0;191,4336547;191,4336547;218,2343664;191,4336547;191,4336547;0;0;191,4336547;218,2343664;191,4336547;2152,92;2446,5;2593,88;2609,6;2625,51;2691,15;0;0;0;0;0;0;Câncer intestinal, câncer colorretal e câncer colón retal metastático
222;28/04/2021;2%;5%;OXALIPLATINA 100 MG C 1 AMP ;1;OXALIPLATINA;GLENMARK;7,90E+12;1,10E+12;3004.90.99; POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;2;0,0843;114,04;114,04;114,04;114,04;114,04;0;0;0;0;0;0;130,0056;130,0056;130,0056;130,0056;130,0056;130,0056;0;0;114,04;130,0056;114,04;2355,272035;2676,457407;2837,686577;2854,875996;2872,293741;2944,10079;0;0;0;0;0;0;destinada ao tratamento de pacientes com câncer colón retal metastático 
221;08/04/2021;2%;5%;OXALIPLATINA 50 MG CX C 1FR. AMP.;1;OXALIPLATINA;GLENMARK;7,90E+12;1,10E+12;3004.90.99; POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;2;0,0843;69,66;69,66;69,66;69,66;69,66;0;0;0;0;0;0;79,4124;79,4124;79,4124;79,4124;79,4124;79,4124;0;0;69,66;79,4124;69,66;1177,583053;1338,169749;1418,777083;1427,38383;1436,08202;1471,985545;0;0;0;0;0;0;Destinada ao tratamento de pacientes com câncer colón retal metastático
4564;14/04/2021;2%;4%;OXYCONTIN 10MG C 28 COMP A1 C1;28;OXICODONA, CLOR DE ;MUNDIPHARMA;7,90E+12;1,92E+12;3004.49.90; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;GO;0;2;0,0843;225,53;226,96;228,42;0;217,04;0;225,53;226,96;228,42;228,42;234,43;0;0;196,76;0;0;0;0;0;225,52;0;0;0;220,06;233,31;234,73;236,16;242,06;0;304,22;322,54;324,5;326,48;334,63;Indicado para o tratamento de dores moderadas a severas
4565;14/04/2021;2%;4%;OXYCONTIN 20MG C 28 COMP A1 C1;28;OXICODONA, CLOR DE ;MUNDIPHARMA;7,90E+12;1,92E+12;3004.49.90; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;GO;0;2;0,0843;404,41;406,98;409,59;0;389,2;0;404,41;406,99;409,6;409,6;420,37;0;0;352,83;0;0;0;0;0;404,4;0;0;0;394,6;418,37;420,91;423,48;434,06;0;545,51;578,37;581,88;585,44;600,06;Indicado para o tratamento de dores moderadas a severas
110567;07/06/2021;3%;FÁBRICA;OZEMPIC 0,25MG 0,5MG + 6 AG 4MM;1;SEMAGLUTIDA;NOVO NORDISK;7,90E+12;1,18E+12;3004.39.29; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;PR;0;3;0,0679;614,01;618,3;618,3;0;618,3;0;614,01;618,3;618,3;618,3;640,67;0;0;614,01;0;0;0;0;0;614,01;0;0;496,88;574,19;614,01;618,3;618,3;640,67;666,55;766,99;818,43;823,96;829,56;852,75;É usado, em conjunto com dieta e exercícios, para tratar pacientes adultos com diabetes tipo 2
110568;22/04/2021;FÁBRICA;FÁBRICA;OZEMPIC 1MG + 4 AG NOVOFINE 4MM;1;SEMAGLUTIDA;NOVO NORDISK;7,90E+12;1,18E+12;3004.39.29; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;PR;0;3;0,0679;781,97;787,43;792,97;0;792,97;0;781,97;787,43;792,97;792,97;815,93;0;0;781,97;0;0;0;0;0;781,97;0;0;632,8;731,26;781,97;787,43;792,97;815,93;0;976,81;1042,31;1049,34;1056,48;1086,03;É usado, em conjunto com dieta e exercícios, para tratar pacientes adultos com diabetes tipo 2
3725;07/04/2021;FÁBRICA;FÁBRICA;OZURDEX 0,7MG IMPL IVIT BLAPL;1;DEXAMETASONA;ALLERGAN;7,90E+12;1,01E+12;3004.32.90; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;FORA;0;3283,419378;3303,31889;3323,461078;0;3323,461078;0;3283,419378;3303,31889;3323,461078;3323,461078;3406,547605;0;0;3283,419378;0;0;0;0;0;3283,419378;0;0;2725,238084;3096,861459;3283,419378;3303,31889;3323,461078;3406,547605;3767,481778;4281,229293;4539,134672;4566,644579;4566,644579;4709,352223;É um medicamento com efeitos anti-inflamatórios potentes, e que é usado principalmente em doenças inflamatórias
111602;23/06/2021;TABELA;TABELA;PANBIO COVID19 ANTIB RAPID C 25;25;TESTE COVID;ABBOTT;7,90E+12;0;3002.15.90; POSITIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SC;TESTE ANTÍGENO;3;0,0679;1170;1170;1170;0;1170;0;0;0;0;0;0;0;1170;1170;0;1170;1170;1170;0;1170;0;0;0;0;1125;1125;1125;1125;0;0;0;0;0;0;Teste para COVID-19
404446;23/06/2021;TABELA;TABELA;PANBIO COVID19 TES RAP NASAL C 25;25;TESTE COVID;ABBOTT;7,90E+12;0;3002.15.90;POSITIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SC;TESTE ANTÍGENO. VALOR MÍN R$ 875,00;3;0,0679;1500;1500;1500;0;1500;0;0;0;0;0;0;1500;1500;1500;0;1500;1500;1500;0;1500;0;0;0;0;675;675;675;675;0;0;0;0;0;0;Teste para COVID-19
111946;07/04/2021;FÁBRICA;FÁBRICA;PANHEMATIN 350MG PO LIOF SOL INJ;1;HEMINA;RECORDATI RARE DISEASES;8,06E+12;1,71E+12;3002.12.39;NEUTRA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;0;0;38460,88;38720,22;38983,09;0;38983,09;0;38460,88;38720,22;38983,09;38983,09;40071,33;0;0;38460,88;0;0;0;0;0;38460,88;0;0;31328,1;36046,64;38460,88;38720,22;38983,09;40071,33;42186,82;48540,86;51707,8;52047,36;52391,56;53814,98;"Indicado para o tratamento adjuvante da homocistinúria, doença hereditária (genética) causada pelo acúmulo de homocisteina no corpo, caracterizada pela formação de coágulos nas veias, enfraquecimento dos ossos e anomalias do esqueleto e do cristalino, devido a deficiências ou defeitos nas enzimas cistationa-beta-sintetase (CBS); 5,10-metileno-tetrahidrofolato redutase (MTHFR); e no cofator do metabolismo da cobalamina (cbl)."
110768;07/04/2021;FÁBRICA;FÁBRICA;PASURTA 70MG 1ML PFS ;1;ERENUMABE ;NOVARTIS;7,90E+12;1,01E+12;3002.15.90; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;GO;0;3;0,0679;2210,2;2225,64;2241,29;0;2241,29;0;0;0;0;0;0;0;2210,2;2210,2;0;2225,64;2241,29;2306,18;0;2210,2;0;0;0;2066,86;2210,2;2225,64;2241,29;2306,18;2448,5938;2760,88;2946,03;2965,93;2986,09;3069,6;Tratamento profilático de pacientes com pelo menos 4 dias de enxaqueca (migrânea) por mês
1535;23/06/2021;4%;8%;ROFERON 3.000.000 UI SP0.5ML;1;INTERFERONA ALFA ;ROCHE;7,90E+12;1,01E+12;3002.15.90; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;0;3;0,0679;74,06;74,06;74,06;74,06;74,06;0;0;0;0;0;0;0;74,06;74,06;78,5036;74,06;74,06;0;0;74,06;78,5036;74,06;104,82;0;0;0;0;0;144,91;0;0;0;0;0;Indicado no tratamento de tricoleucemia e no sarcoma de Kaposi relacionado à AIDS 
4173;28/04/2021;2%;5%;PEMEGLENN 500MG INJ 1AMP X 30ML;1;PEMETREXEDE DISSÓDICO;GLENMARK;7,90E+12;1,10E+12;3004.90.68; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;1;0,1008;660,79;660,79;660,79;660,79;660,79;0;0;0;0;0;0;0;753,3006;753,3006;753,3006;753,3006;753,3006;0;0;660,79;753,3006;660,79;7109,328514;8078,776026;8565,459919;8617,362943;8669,912462;8886,657253;0;0;0;0;0;0;Utilizado para o tratamento dos seguintes tipos de câncer: Mesotelioma pleural maligno que não pode ser retirado por cirurgia.
4167;28/04/2021;2%;5%;PEMETREXED 100MG 1 AMPX15ML GLEN;1;PEMETREXEDE;GLENMARK;7,90E+12;1,10E+12;3004.90.68; POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;1;0,1008;156,41;156,41;156,41;156,41;156,41;0;0;0;0;0;0;178,3074;178,3074;178,3074;178,3074;178,3074;178,3074;0;0;156,41;178,3074;156,41;924,0729153;1050,072809;1113,339668;1120,087557;1126,908583;1155,086131;0;0;0;0;0;0; Indicado para o tratamento de pacientes com mesotelioma pleural
4168;28/04/2021;2%;5%;PEMETREXED 500MG 1 AMPX30ML GLEN;1;PEMETREXEDEDISSHEMIPENTAIDRA;GLENMARK;7,90E+12;1,10E+12;3004.90.68; POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;1;0,1008;782,18;782,18;782,18;782,18;782,18;0;0;0;0;0;0;891,6852;891,6852;891,6852;891,6852;891,6852;891,6852;0;0;782,18;891,6852;782,18;4621,0619;5251,209854;5567,54028;5601,279722;5635,437059;5776,324798;0;0;0;0;0;0; Indicado para o tratamento de pacientes com mesotelioma pleural
110794;17/05/2021;FÁBRICA;FÁBRICA;PENTAGLOBIN 50MG ML SL INJ 100ML;1;IMUNOGLOBUL HUMANA;BIOTEST;4,04E+12;1,09E+12;3002.12.35; POSITIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;PODEMOS VENDER APENAS PARA O NORTE E NORDESTE ;3;0,0679;0;0;0;0;1805,05;0;0;0;0;0;0;0;0;0;0;1794,18;1805,05;0;0;0;0;0;1489,17;1692,24;1794,18;1805,05;1816,06;1861,46;0;0;0;0;0;0;Terapia adjuvante de infecções bacterianas graves, incluindo septicemia, adicionalmente à antibioticoterapia
110790;17/05/2021;FÁBRICA;FÁBRICA;PENTAGLOBIN 50MG ML SL INJ 10ML;1;IMUNOGLOBUL HUMANA;BIOTEST;4,04E+12;1,09E+12;3002.10.35; POSITIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;PODEMOS VENDER APENAS PARA O NORTE E NORDESTE;3;0,0679;0;0;0;0;180,5;0;0;0;0;0;0;0;0;0;0;179,41;180,5;0;0;0;0;0;148,91;169,22;179,41;180,5;181,6;186,14;0;0;0;0;0;0;Terapia adjuvante de infecções bacterianas graves, incluindo septicemia, adicionalmente à antibioticoterapia
111403;22/04/2021;FÁBRICA;FÁBRICA;PENTAGLOBIN 50MG ML SL INJ 50ML;1;IMUNOGLOBUL HUMANA;BIOTEST;4,04E+12;1,09E+12;3002.12.35; POSITIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;PODEMOS VENDER APENAS PARA O NORTE E NORDESTE;3;0,0679;0;0;0;0;902,51;0;0;0;0;0;0;0;0;0;0;897,07;902,51;0;0;0;0;0;744,57;846,1;897,07;902,51;908,01;930,71;0;0;0;0;0;0;Terapia adjuvante de infecções bacterianas graves, incluindo septicemia, adicionalmente à antibioticoterapia
861;15/04/2021;2%;5%;PENTASA 28 SUPOSITORIOS 1.000MG;28;MESALAZINA ;FERRING;7,90E+12;1,29E+12;3004.90.39; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;2;0,0843;471,73;474,77;477,85;0;440,49;0;471,71;474,76;477,84;477,84;490,58;0;0;411,31;0;0;0;0;0;471,72;0;0;418,11;475,12;503,74;506,8;509,89;522,63;578,01;656,84;696,4;700,63;704,9;722,51;Indicado como anti-inflamatório para reduzir as reações inflamatórias do reto e doença de Crohn
1403;15/04/2021;2%;5%;PENTASA 2G LIB PROL 30 SACH;30;MESALAZINA ;FERRING;7,90E+12;1,29E+12;3004.90.39; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;2;0,0843;350,75;353,01;355,3;0;327,52;0;350,74;353;355,29;355,29;364,77;0;0;305,83;0;0;0;0;0;350,74;0;0;607,94;690,84;732,46;736,9;741,4;759,93;840,45;955,06;1012,59;1018,72;1024,95;1050,56;Indicado como anti-inflamatório para reduzir as reações inflamatórias do reto e doença de Crohn
929;07/04/2021;3%;FÁBRICA;PERGOVERIS 150UI/75UI C/1 FR. AMP + 1 DIL. 1ML;1;ALFAFOLITROPINA+ALFALUTROPINA ;MERCK S/A;7,89E+12;1,01E+12;3004.39.99; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;0;3;0,0679;320,25;322,48;324,74;0;324,74;0;320,25;322,48;324,74;324,74;334,15;0;0;320,25;0;0;0;0;0;320,25;0;0;259,15;299,48;320,25;322,48;324,74;334,15;347,65;400,04;426,87;429,74;432,65;444,76;Indicado para induzir ovulação nas mulheres que não ovulam devido à produção muito baixa de hormônios de fertilidade 
110707;07/04/2021;FÁBRICA;FÁBRICA;PERGOVERIS PEN300UI/450UI 0,48ML;1;ALFAFOLITROPINA+ALFALUTROPINA ;MERCK S/A;7,89E+12;1,01E+12;3004.39.99; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;0;3;0,0679;640,51;644,97;649,51;0;649,51;0;640,51;644,97;649,51;649,51;668,32;0;0;640,51;0;0;0;0;0;640,51;0;0;518,32;598,97;640,51;644,97;649,51;668,32;695,32;800,1;853,75;859,5;865,36;889,56;Indicado para induzir ovulação nas mulheres que não ovulam devido à produção muito baixa de hormônios de fertilidade 
110706;07/04/2021;FÁBRICA;FÁBRICA;PERGOVERIS PEN450UI 225UI 0,72ML;1;ALFAFOLITROPINA+ALFALUTROPINA ;MERCK S/A;7,89E+12;1,01E+12;3004.39.99; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;0;3;0,0679;960,75;967,47;974,27;0;974,27;0;960,75;967,47;974,27;974,27;1002,48;0;0;960,75;0;0;0;0;0;960,75;0;0;777,48;898,45;960,75;967,47;974,27;1002,48;1042,96;1200,14;1280,61;1289,27;1298,03;1334,33;Indicado para induzir ovulação nas mulheres que não ovulam devido à produção muito baixa de hormônios de fertilidade 
110705;07/04/2021;FÁBRICA;FÁBRICA;PERGOVERIS PEN900UI 450UI 1,44ML;1;ALFAFOLITROPINA+ALFALUTROPINA ;MERCK S/A;7,89E+12;1,01E+12;3004.39.99; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;0;3;0,0679;1921,53;1934,94;1948,56;0;1948,56;0;1921,53;1934,94;1948,56;1948,56;2004,98;0;0;1921,53;0;0;0;0;0;1921,53;0;0;1554,97;1796,91;1921,53;1934,94;1948,56;2004,98;2085,95;2400,28;2561,26;2578,55;2596,08;2668,7;Indicado para induzir ovulação nas mulheres que não ovulam devido à produção muito baixa de hormônios de fertilidade 
1572;10/07/2021;2%;3%;PERJETA 420MG SOL DIL. FA 14ML;1;PERTUZUMABE ;ROCHE;7,90E+12;1,01E+12;3002.15.90; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;GO;0;3;0,0679;11994,64;12070,08;12146,47;0;12620,55;0;0;0;0;0;0;0;10916,88;10397,03;0;10985,54;11055,07;11342,21;0;11994,88;0;0;9995,54;11358,57;12042,82;12115,8;12189,68;12494,43;0;0;0;0;0;0;Câncer de Mama Metastático e Tratamento Neoadjuvante de Câncer de Mama
4572;15/04/2021;2%;5%;PICOPREP C/2 ENV 12G;2;PICOSSULFATO DE SODIO + OX DE ;FERRING;7,90E+12;1,29E+12;3004.90.29; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;29,48;29,67;29,86;0;27,45;0;29,4;29,59;29,78;29,78;30,58;0;0;25,91;0;0;0;0;0;29,46;0;0;25,36;29,31;31,34;31,55;31,78;32,69;34,02;39,15;41,77;42,05;42,34;43,52;Destinado para a limpeza intestinal antes da realização de procedimentos diagnósticos
111018;07/04/2021;FÁBRICA;FÁBRICA;PIQRAY 150MG 8BLX7 COMP REV;56;ALPELISIBE ;NOVARTIS;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;19792,45;19930,69;20070,87;0;20070,87;0;19792,45;19930,69;20070,87;20070,87;20651,96;0;0;19792,45;0;0;0;0;0;19792,45;0;0;0;18508,86;19792,45;19930,69;20070,87;20651,96;21927,2838;24723,84;26381,84;26560,02;26740,59;27488,45;Tratamento de mulheres na pós-menopausa e homens com câncer de mama avançado ou metastático 
111490;07/04/2021;FÁBRICA;FÁBRICA;PIQRAY 150MG C/28 COMP VER;28;ALPELISIBE;NOVARTIS;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;9925,57;9994,89;10065,19;0;10065,19;0;9925,57;9994,89;10065,19;10065,19;10356,59;0;0;9925,57;0;0;0;0;0;9925,57;0;0;0;9281,87;9925,57;9994,89;10065,19;10356,59;10996,1508;12398,57;13230,04;13319,38;13409,94;13784,97;Tratamento de mulheres na pós-menopausa e homens com câncer de mama avançado ou metastático 
111017;07/04/2021;FÁBRICA;FÁBRICA;PIQRAY 200+50MG 8BLX7 COMP REV;56;ALPELISIBE ;NOVARTIS;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;19792,45;19930,69;20070,87;0;20070,87;0;19792,45;19930,69;20070,87;20070,87;20651,96;0;0;19792,45;0;0;0;0;0;19792,45;0;0;0;18508,86;19792,45;19930,69;20070,87;20651,96;21927,2838;24723,84;26381,84;26560,02;26740,59;27488,45;Tratamento de mulheres na pós-menopausa e homens com câncer de mama avançado ou metastático 
111514;07/04/2021;FÁBRICA;FÁBRICA;PIQRAY 200+50MG C 28 COMP VER;28;ALPELISIBE;NOVARTIS;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;9925,57;9994,89;10065,19;0;10065,19;0;9925,57;9994,89;10065,19;10065,19;10356,59;0;0;9925,57;0;0;0;0;0;9925,57;0;0;0;9281,87;9925,57;9994,89;10065,19;10356,59;10996,1508;12398,57;13230,04;13319,38;13409,94;13784,97;Tratamento de mulheres na pós-menopausa e homens com câncer de mama avançado ou metastásico com mutação PIK3CA
111016;07/04/2021;FÁBRICA;FÁBRICA;PIQRAY 200MG 4BLX7 COMP REV;28;ALPELISIBE;NOVARTIS;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;0;0;19792,45;19930,69;20070,87;0;20070,87;0;19792,45;19930,69;20070,87;20070,87;20651,96;0;0;19792,45;0;0;0;0;0;19792,45;0;0;0;18508,86;19792,45;19930,69;20070,87;20651,96;21927,2838;24723,84;26381,84;26560,02;26740,59;27488,45;Tratamento de mulheres na pós-menopausa e homens com câncer de mama avançado ou metastásico com mutação PIK3CA
102766;07/04/2021;FÁBRICA;FÁBRICA;PLASIL 10MG C/20 COMP;20;METOCLOPRAMIDA, CLOR DE;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.41; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;8,48;8,54;8,6;0;8,6;0;0;0;0;0;0;0;8,48;8,48;0;8,54;8,6;8,85;0;8,48;0;0;6,86;7,93;8,48;8,54;8,6;8,85;9,2;10,59;11,3;11,38;11,46;11,78;Indicado no tratamento de alterações da movimentação do sistema digestivo 
3041;03/05/2021;FÁBRICA;FÁBRICA;PLAVIX 75MG C 28COMP ;28; CLOPIDOGREL, BISSUL DE ;SANOFI/GENZYME;7,90E+12;1,83E+12;3004.90.69;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;EXCLUSIVO REDE DOR;0;0;256,22;257,77;259,34;0;259,34;0;256,22;257,77;259,34;259,34;265,83;0;0;256,22;0;0;0;0;0;256,22;0;0;0;241,66;256,22;257,77;259,34;265,83;0;334,08;354,21;356,35;358,52;367,49;Indicado para a prevenção secundária dos eventos aterotrombóticos, como por exemplo, infarto agudo do miocárdio infarto do coração, acidente vascular cerebral AVC e morte vascular em pacientes adultos que apresentaram IM ou AVC recente ou uma condição conhecida como doença arterial periférica.
110679;23/04/2021;TABELA;TABELA;POEMMY 5 MG/ML 2 SER PREENC;2;FULVESTRANTO ;LIBBS;7,90E+12;1,00E+12;3004.39.36; POSITIVA;SIMILAR;REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;3;0,0679;1232,1;1232,1;1232,1;1232,1;1232,1;0;0;0;0;0;0;0;1232,1;1232,1;1306,026;1232,1;1232,1;0;0;1232,1;1306,026;1232,1;6480,12;7363,78;7807,37;7854,69;7902,58;8100,15;0;0;0;0;0;0;Câncer de mama, pós-menopausa, previamente tratadas com um antiestrógeno
